CRM ID,SCHOOL,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,Mobile/Contact Number,Emails,Other Email,Contact number,Other Contacts
82818,Kids World School,"5, Musakhedi Main Rd, Panchshil Nagar, Musakhedi, Indore, Madhya Pradesh 452001",452001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,"093350 41715,096343 00422,098529 51560,099390 63465,095500 96268,098237 67105,078744 64490,097953 23186,099070 72867,099902 04736,087263 87810","rajatbehl.09@gmail.com,priteshakautopian@gmail.com,gsc1@indiatimes.com,titcopbhopal@gmail.com,chattoo@gmail.com,gokulblair@gmail.com,mkmallikarjun@gmail.com,samanta.avijit@gmail.com,narasa.mayuri50@gmail.com,jayesh.grover@gmail.com,jothi.nld@gmail.com,meenakshimishram51@gmail.com,sindhu2111@gmail.com,jagdishhome@gmail.com,mpigt2010@gmail.com,thamizhnenjan@gmail.com,sreey2002@gmail.com,dennykrishnan@gmail.com,marudmot@gmail.com,sridhar8@gmail.com,mba.manishsharma@gmail.com,indianshowbusiness@gmail.com,nadimyaqub@gmail.com,keshav007yadu@rediffmail.com,baldau007@yahoo.co.in,gan9583@rediffmail.com,jain1235678@gmail.com,manjeet52992007@rediffmail.com",,,
82819,Mata Gujri Girls' Public School,"New Bypass, Anand Nagar, Nayta Mundla, Indore, Madhya Pradesh 452001",452001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,098263 89505,,,,
82820,Nrityanjali Kala Kendra,"18/5, snehlata ganj indore near gujrati samaj guest house opp railway line, Indore, Madhya Pradesh 452001",452001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,099268 83003,,,,
82821,Sacred Heart Play School,"Plot no 101, Deep Palace, Nipania Main Road, Infront of Balaji Skyz, Indore, Madhya Pradesh 452001",452001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,070498 74826,,,,
82822,SJ 'Preschool Franchisee Indore,"Preschool franchise, 23, Yashoda Mata Mandir Rd, Bada Sarafa, Sarafa Bazar, Indore, Madhya Pradesh 452002",452002,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,089809 69900,,,,
82823,Just Kids Pre School,"19, Abhinandan Nagar Rd, Veena Nagar, DDU Nagar, Sukhlia, Indore, Madhya Pradesh 452003",452003,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Vallabhnagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,096440 09196,,,,
82824,Shri-G International School,"Near Vyanktesh, Vidhya Palace, Indore, Madhya Pradesh 452005",452005,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,081035 56789,,"admission@theshriginternaltionalschool.com,shriginternationalschool@gmail.com","xxxx@shriginternationalschool.com,info@theshriginternationalschool.com",
82825,Advanced Kids Academy,"4-b, Sabji Mandi Main Rd, Hujurganj, Kalani Nagar, Indore, Madhya Pradesh 452006",452006,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,"077720 95090,097555 79719",,advancedkidsacademy@gmail.com,7370275113,
82826,"Castlewood International Preschool, RTO road, Indore","6 Extention Rajmahal Colony, Near 6, Manik Bagh Rd, Four Bungalows, Indore, Madhya Pradesh 452009",452009,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,088199 77111,lotusagritech@gmail.com,,,
82827,KIDS ARENA INTERNATIONAL PRE SCHOOL,"1090 Dwarkapuri, Hawa Bangala Rd, Shantinath Puri, Indore, Madhya Pradesh 452009",452009,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,078698 80676,,,,
82828,LOLLYPOP KIDS' INTERNATIONAL SCHOOL,"93/1, NEAR C.S.P OFFICE ANNAPURNA ROAD, Annapurna Rd, Vishwakarma Nagar, Indore, Madhya Pradesh 452009",452009,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,098260 42062,,,,
82829,"Little Millennium, Mahalaxmi Nagar, Indore","620-621, Sector A, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010",452010,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,096440 20002,,,,
82830,"VIBGYOR Roots & Rise Schools, Indore","Plot No 16, Scheme Number 78, Part II, Vijay Nagar, Indore, Madhya Pradesh 452010",452010,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,086575 90271,,,+91 - 8657590271,
82831,Jain Kids Convent,"Campus I 188/3, near SyndicateBank Indore Nanda Nagar Branch, Nanda Nagar, Indore, Madhya Pradesh 452011",452011,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,098723 14260,,,,
82832,Jain Kids Convent school,"No.188/3, Rd Number 3, near Pani Ki Tanki, Nanda Nagar, Indore, Madhya Pradesh 452011",452011,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,098273 14260,,,,
82833,Mayur Convent School,"1596, Rd Number 9, Nanda Nagar, Indore, Madhya Pradesh 452011",452011,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,084355 55504,,,,
82834,Royal Kids Academy,"113, Subhash Nagar Rd, Near Teen Puliya, Opposite Post Office, Subhash Nagar, Pardesipura, Indore, Madhya Pradesh 452011",452011,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,081096 14628,,,,
82835,Kids Zone Young Master's International School,"102, b, 22, Manik Bagh Rd, Gopal Bagh, Nandanvan Colony, Indore, Madhya Pradesh 452014",452014,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Khatiwala Tank S.O,PO,Delivery,INDORE,MADHYA PRADESH,091113 44603,,,,
82836,KANHA KIDS INTERNATIONAL PRESCHOOL,"Sanawdiya, Shipra Sangram road, Indore, Madhya Pradesh 452016",452016,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,083197 46297,,,,
82837,Little Millennium - Pipliyahana - Indore,"GREATER BRIJESHWARI, opp: Passport office, Pipliyahana, Indore, Madhya Pradesh 452016",452016,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,070494 94000,,,,
82838,Rankers International School,"Nemawar Road Dudhiya, Devguradia, Indore, Madhya Pradesh 452016",452016,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,098936 98425,,,,
82839,Rising Kids Play Schools,"160, Brijeshwari Nx-B, near Shubh Labh Premium, Indore, Madhya Pradesh 452016",452016,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,092023 58259,"nishanisha80@gmail.com,curtisrathburn@gmail.com",,9202358259,
82840,Billabong High International School Indore,"Near MIST College, Behind Aurbindo Hospital M.P., Sanwer Road, Indore, Madhya Pradesh 453111",453111,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Alwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,099770 73338,"cvsureshreddy@gmail.com,solisomanath@gmail.com","info@billabonghighschoolindore.com,principal.billabonghighint@gmail.com","7314988155,9977073338",
82841,Quiet Kids Academy,"Quiet Kids Academy, IBD Twp, Lasudia Mori, Indore, Madhya Pradesh 453771",453771,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dakachiya B.O,BO,Delivery,INDORE,MADHYA PRADESH,088171 07740,,,,
82842,Cambridge High School,"Anand Colony Rd, Anand Colony, Sherani Pura, Ratlam, Madhya Pradesh 457001",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,"093363 30960,080 2330 1499,02168 250 220,081067 41419,01675 - 265618,03845 273 367,0870 257 8186,040 2465 1243,07412 404 759,040 2415 0053","georginasjt@gmail.com,eshekinah@gmail.com,gayatri.marketing@gmail.com,kalpakgroup@gmail.com,vithngo@gmail.com,imrumpi@gmail.com,kingjay100484@gmail.com,photohouse6@gmail.com,khannaeyecentre@gmail.com,osahantools@gmail.com,bhambhaney@yahoo.com,write2spriya@gmail.com,doramartey111@gmail.com,madhu.chandana100@gmail.com,truongannhon@gmail.com,ios.jennyoo@gmail.com,www.rihc@gmail.com,jadhavbaba6@gmail.com,alfalahenergy@gmail.com",imc@fultonschools.org,,
82843,Kendriya Vidyalaya RATLAM,"Sagod Rd, Dongre Nagar, Ratlam, Madhya Pradesh 457001",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07412 234 453,"ravindra0392@gmail.com,razmaharjan@gmail.com,reshmajagtap@gmail.com",,,
82844,SANT NAMDEO H.S. PUBLIC SCHOOL,"Komal Nagar, Alkapuri, Ratlam, Madhya Pradesh 457001",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,094794 07407,"ravikiran.sastry@gmail.com,renugovil1@gmail.com",,,
82845,"Shri Matru Vidhya Mandir HSS, Auro Ashram, Ratlam","banswada 457001, Sailana - Banswara Rd, Madhya Pradesh 457550",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,098260 87653,raviprasadmvsn@gmail.com,,,
82846,St Stephens School Ratlam,"Gandhi Nagar Main Rd, Devra Dev Narayan Colony, Gandhi Nagar, Ratlam, Madhya Pradesh 457001",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07412 261 070,prerana.dhn@gmail.com,,,
82847,हिमालया किड्स स्कूल,"80 Ft Road, Kasturba Nagar, Ratlam, Madhya Pradesh 457001",457001,refined school / franchaise,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07412 263 278,navnitnarayan@gmail.com,,,
82848,HI OXFORD PRE SCHOOL,"Ajmer, Lajpat Nagar, Ramganj, Ajmer, Rajasthan 305001",305001,Play School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,099828 86866,,,,
82849,Spot light middle school,"shakti nagar, Shri Ram Path Madar Chungi, Ajmer, Rajasthan 305001",305001,Play School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,089555 99989,,,,
82850,Kidsway Montessori Play School,"House no 9, Kolar Rd, opposite Manoria hospital, Chatrapati Shivaji Colony, Janki Nagar, Chuna Bhatti, Bhopal, Madhya Pradesh 462016",462016,Play School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,R.S.Nagar S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,085190 03211,,,,
82851,Emerald School,"189-A Sector, Indrapuri, Bhopal, Madhya Pradesh 462021",462021,Play School,,,,,,,,,098269 39250,sidheart4u@gmail.com,,,
82852,Small Wonders School,"B-26, 80 Feet Rd, Near Indian Bank, Gyan Kunj, New Ashoka Garden, Ashoka Garden, Bhopal, Madhya Pradesh 462023",462023,Play School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Govindpura S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,"098276 28089,0172 - 2274827,090397 72047","saurabh.gargs@gmail.com,calilabs@gmail.com,mr.isiaka0002@gmail.com,mrbadulsowed7777@gmail.com,soniafisheries@gmail.com,myteluguworld.com@gmail.com,shilpadesigns@gmail.com,gemini@yahoo.com,ayeshachunni@gmail.com,benefactengg@gmail.com,siddh4u29@gmail.com,kocherla@yahoo.com",smallwonders444@gmail.com,9634546940,
82853,The Plinth A Foundation School,"12, Hoshangabad Rd, Jatkhedi, Bhopal, Madhya Pradesh 462047",462047,Play School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bagroda B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,094250 04354,siddhartha.v@gmail.com,,,
82854,P.Pragya Bharti MS-Geeta Nagar,"Geeta Nagar,Bhanpur, Bhopal, Madhya Pradesh 272194",272194,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Amarediha BO,BO,Delivery,BASTI,UTTAR PRADESH,091097 70225,kalpu_143_27@yahoo.co.in,,,
82855,Rampur Primary School,"Deoria Rd, Taramandal, Rampur, Uttar Pradesh 273016",273016,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Chapiya BO,BO,Delivery,GORAKHPUR,UTTAR PRADESH,"097324 44217,099351 41883","svearthmovers@gmail.com,dsingh_1korba@indiatimes.com,bleh.hyderabad@gmail.com,icscochin@gmail.com,yathish22@gmail.com",,9160906203,
82856,A. D. Memorial School,"639/29, Shishu Mandir Rd, Uma Nagar, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,089220 68453,"shivsatya003@gmail.com,umajagannath@gmail.com,yogi.rkt@gmail.com,vijaychouhan@gmail.com,dr.kurmi@gmail.com,phd.mane@gmail.com,mukund.phd@gmail.com",,,
82857,B N Public School,"Ramnath Deoria To CC Rd, Ram Naath Nagar, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,"094506 79573,0129 243 5081","shyama.banerjee@gmail.com,sanjay.msc@gmail.com,vasant16@gmail.com,varshakulkarni@gmail.com,mane13@gmail.com",,,
82858,kendriya vidyalaya,"Abubakar Nagar, Bhatwaliya, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,"05566 221 012,0129 241 0325","balvantthakor5@gmail.com,teleone.consumer@yahoo.com,tinfo.cp249@yahoo.com,handcap33@yahoo.com,rambabu.suri@yahoo.co.in,muzdermalik@yahoo.com,kanoath@yahoo.com,tsilawan@gmail.com,sidhkunal@gmail.com,atxamvadostlari@gmail.com",plsamnol@gmail.com,,
82859,Prem Jagriti Vidyapeeth,"Deoria Khaas, Uma Nagar, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,088581 02110,"suresh7up2k@gmail.com,shushira@gmail.com,boltstelecom@gmail.com,asawariabhyankar@gmail.com,dr.pooja@gmail.com,manohar.bsc@gmail.com,phd.arif@gmail.com",,,
82860,RNH ACADEMY,"Jail Road, Near, Salempur Road, Danopur, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,073094 89938,"shruti23dubey@gmail.com,ut.indiamba@gmail.com,vrushali15@gmail.com,amrapali8@gmail.com,truptilad@gmail.com,principal.ramesh@gmail.com,madhav6@gmail.com",,,
82861,St. Joseph's Public School,"Gayatri Puram, Pidra Road, Near Anari Devi Pvt I.T. I, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,"06278 221 709,094527 02828,0744 238 5338,0480-2789875,040-23235665,(40)23235665, 23231221","surendranahar@gmail.com,shubhangi.kure@gmail.com,cristina.newlife@gmail.com,safeorder21@yahoo.com,goto_karan8@yahoo.co.uk,chand9@gmail.com,kumaran.bsc@gmail.com,shankar16@gmail.com,dubeyrakesh@gmail.com",st.jospehs8272@gmail.com,7979772735,
82862,YUG NIRMAN SHIKSHAN SANSTHAN SENIOR SECONDARY SCHOOL,"Deoria Khaas, Uma Nagar, Deoria, Uttar Pradesh 274001",274001,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,097926 00214,"umatake@gmail.com,khan.bsc@gmail.com",,,
82863,Eastern Bypass primary school,"Bhabhauli-Deoria Bypass, Rudrapur, Uttar Pradesh 274204",274204,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Fatehpur BO,BO,Delivery,DEORIA,UTTAR PRADESH,097955 04413,"unavivian@gmail.com,jagatapvandana@gmail.com",,,
82864,ROYAL ACADEMY,"Ward no 8, Bhabhauli-Deoria Bypass, Rudrapur, Uttar Pradesh 274204",274204,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Fatehpur BO,BO,Delivery,DEORIA,UTTAR PRADESH,"097560 04488,094536 77573","shanthy.adc@gmail.com,mollyluvsart@gmail.com,sivasankar.maru@gmail.com,monika28841@yahoo.co.in",,,
82865,Chakia Primary School,"Fazilnagar Baghauch Ghat Road, Pathkhauli, Uttar Pradesh 274401",274401,Primary School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Banbira BO,BO,Delivery,KUSHI NAGAR,UTTAR PRADESH,092656 14152,v.aicaea@gmail.com,,,
82866,"Discovery Montessori Preschool, USA Nipania Indore","227 D/B, Amrit Palace, Nipania, Near The Empress, Nipania, Indore, Madhya Pradesh 452001",452001,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,079871 97160,vega.miranda@gmail.com,,,
82867,Little Master International School,"237 Anoop, Ganesh Nagar Main Rd, opposite CHL Appollo Hospital, Indore, Madhya Pradesh 452001",452001,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,094240 98831,venkatnagineni@gmail.com,,,
82868,"St. Arnold's School, Lalaramnagar","St. Arnold's School, St. Arnold Seva Sadan Campus, Lalaram Nagar, Indore, Madhya Pradesh 452001",452001,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,249120,duraits83@gmail.com,,,
82869,Vedaant Pre School,"Geeta Bhavan Hospital Complex, AB Rd, Kailash Park Colony, Rajgadh Kothi, Manorama Ganj, Indore, Madhya Pradesh 452001",452001,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,"082259 55504,082259 55501,082259 55502","gokulworld@gmail.com,mathan.sw.sujith@gmail.com,mathan30989@gmail.com,kstradley@gmail.com",,,
82870,Vedaant Pre School sapna sangeeta,"Vikram Tower, New Agarwal nagar 27 Behind, Indore, Madhya Pradesh 452001",452001,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,083700 00299,pradeep.sundar@gmail.com,,,
82871,Kids King Dom Nursery School,"Narsari School, Aerodram Road, Aerodram Road, Indore, Madhya Pradesh 452005",452005,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,099779 64966,dswtechnologies@gmail.com,,,
82872,Vijay Mateshwari Bal Mandir (VMB) Academy,"25-C Ext. Suvidhi Nagar, D-Sector Road, Chota Bangarda, Indore, Madhya Pradesh 452005",452005,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,091710 77780,varun.vagish@gmail.com,,,
82873,Vedansh International School,"Near Vidya palace Colony, Airport Police Station,Chhota Bangarda, Indore, Madhya Pradesh 452006",452006,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,088895 15888,hedsec2010@gmail.com,saminder63@gmail.com,pro.vedansh@gmail.com,
82874,Honey Kids Academy,"2764, Sudama Nagar Service Rd, E Sector, Sector E, Sudama Nagar, Indore, Madhya Pradesh 452009",452009,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,2489176,india@gmail.com,,,
82875,ABC Play School,"D/A/S-4, 18, Purani Sadak, Vijay Nagar, Indore, Madhya Pradesh 452010",452010,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,"044 2616 3032,098711 83301,077738 77784,04322 270 156","veena1585@gmail.com,ysdm.vallabhipur@gmail.com,nba.prawin@gmail.com,ritasinghipu@gmail.com",,,
82876,Shri Hari Public School,"85, Sunder Nagar Extenstion, Sukhlia, Indore, Madhya Pradesh 452010",452010,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,099260 89999,"availableyoungmandarin@gmail.com,varshasivadass@gmail.com",,,
82877,UC KINDIES International Pre School Mahalaxmi Nagar,"300-301, Sector R, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010",452010,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,094257 96789,praburkp@gmail.com,,,
82878,Lord Krishna Children Academy Higher Secondary School,"325, 10, Meghdoot Nagar, Indore, Madhya Pradesh 452011",452011,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,099935 16777,cox.com@gmail.com,,,
82879,Hill Top Academy,"Manavta Nagar, Near Maa Bhadva Bhavani Mandir, Manavta Nagar, Indore, Madhya Pradesh 452016",452016,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,082691 16781,vasanthram@gmail.com,,,
82880,Tagore Public School( Nursery to 12th),"Bicholi Hapsi Rd, Ahead Bengali Chouraha, Sarv Suvidha Nagar, Vaibhav Nagar Sector A, Indore, Madhya Pradesh 452016",452016,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,097559 11171,indiainternational1990@gmail.com,,,
82881,"The Kids' Foundation International School""","Kanadia, 120/121, Bicholi Road, Sector-C, Vaibhav Nagar Sector A, Indore, Madhya Pradesh 452016",452016,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,
82882,The Royal Elementary School,"8 Khan compound, bypass, MR 9 Rd, Khajrana, Indore, Madhya Pradesh 452016",452016,Primary School,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,062629 92299,venkat.busireddy@gmail.com,,,
82883,Garments Public School,"Krishnodaya Nagar, New Rani Bagh, Rani Bagh, 10, Krishnodaya Nagar, New Rani Bagh, Rani Bagh Main, Indore, Madhya Pradesh 452020",452020,Primary School,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Datoda B.O,BO,Delivery,INDORE,MADHYA PRADESH,077470 46998,dtdaft@gmail.com,,,
82884,The Indus Valley School(Pre Primary Campus),"122 Onyx, Jal Enclave, Phase II, Silver Springs, Indore, Madhya Pradesh 452020",452020,Primary School,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Datoda B.O,BO,Delivery,INDORE,MADHYA PRADESH,099811 44939,varunkumar225@gmail.com,,,
82885,Aakanksha Aadarsh Vidhyalaya,"No. 106, Ras Medicine Center Road, C.L.Colony, Bank Colony, Pratap Nagar, Jahangirabad, Bhopal, Madhya Pradesh 462008",462008,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Jahangirabad S.O (Bhopal),PO,Delivery,BHOPAL,MADHYA PRADESH,098270 07414,medinipatel2k@yahoo.co.in,,,
82886,Play Station School,"Chiklod Rd, Near Amwali Masjid, Jinsi, Pratap Nagar, Jahangirabad, Bhopal, Madhya Pradesh 462008",462008,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Jahangirabad S.O (Bhopal),PO,Delivery,BHOPAL,MADHYA PRADESH,098260 17854,jasper_chem.@yahoo.co.in,,,
82887,Talent Academy school,"Panchwati Plaza, B-125, Airport Rd, near Suditi Hospital, Vijay Nagar, Lalghati, Bhopal, Madhya Pradesh 462011",462011,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Shiksha Mandal S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,098266 95473,deepakroy1372@gmail.com,,,
82888,Sagar Public School - Katara Extn,"Katara Extension, By-Pass, Road, Bhopal, Madhya Pradesh 462022",462022,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,SOS BALGRAM B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,090095 00677,anurag_galaxy@yahoo.co.in,,,
82889,Prime Way School,"B L Gupta Colony, New Ashoka Garden, Ashoka Garden, Bhopal, Madhya Pradesh 462023",462023,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Govindpura S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,089823 80220,d_daud16@yahoo.co.in,,,
82890,Lucky Champs Public School,"Shraddha Nagar colony,Bairagarh Kala-Ward no. 3, Sant Hirdaram Nagar, Bhopal, Madhya Pradesh 462030",462030,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Khajuri Sadak B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,098930 52720,jafri_naushad@yahoo.com,,,
82891,Rukhmani Devi public School,"Rukhmani Devi Public school, CTO Rd, Singarcholi, Data Colony, Lalghati, Bhopal, Madhya Pradesh 462030",462030,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Khajuri Sadak B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,081090 48886,kusha_anand@yahoo.com,,,
82892,Nido4Kids pre primary school,"Nido4Kids Preprmary School G-55, Priyanka Nagar, Bairagarh Chichali, Kolar Rd, Bhopal, Madhya Pradesh 462042",462042,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Amarawat Kalan B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,098269 34500,trivedimca@yahoo.co.in,,,
